"材料品番","材料名","単位","ID"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7442"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7443"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7444"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7445"
"408","BI ﾃﾞｨﾊﾞﾌﾛｰ DE","KG","7446"
"22299277","BTL 20L ﾊﾞｯｸｲﾝﾎﾞｯｸｽ","EA","7447"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7448"
"960020","PLA 10・20L共用 BIB Sｺｯｸ","EA","7449"
"250","BI ﾃﾞｨﾊﾞﾌｫｰﾑ S","KG","7450"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7451"
"220405","LBL ｻﾆﾌｫｰﾑS ﾛｰﾙ","EA","7452"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7453"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7454"
"405","BI ﾃﾞｨﾊﾞﾌｫｰﾑ S2","KG","7455"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7456"
"220400","LBL ｻﾆﾌｫｰﾑS2 24KG ﾛｰﾙ","EA","7457"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7458"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7459"
"405","BI ﾃﾞｨﾊﾞﾌｫｰﾑ S2","KG","7460"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7461"
"220510","COT 500L SUS NO50","EA","7462"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","7463"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7464"
"966208","LBL F&B専用医薬用外劇物ﾗﾍﾞﾙ","EA","7465"
"613","BI ﾃﾞｨﾎﾞ AI","KG","7466"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7467"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7468"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7469"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7470"
"611","BI ﾃﾞｨﾎﾞ LE","KG","7471"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7472"
"220577","COT ｽﾃﾝｺﾝﾃﾅ NO.6 (LE)","EA","7473"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7474"
"966234","SPEｺﾝﾃﾅ結束ﾊﾞﾝﾄﾞPLT4S-M109(G","EA","7475"
"611","BI ﾃﾞｨﾎﾞ LE","KG","7476"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7477"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7478"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7479"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7480"
"611","BI ﾃﾞｨﾎﾞ LE","KG","7481"
"220225","DRM 200L ﾊﾟﾜｰﾄﾞﾗﾑ PL200 (10)","EA","7482"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7483"
"220513","CAP ﾐｯﾍﾟｲﾄﾞﾗﾑｷｬｯﾌﾟ","EA","7484"
"220514","CAP ｱｶｶﾊﾞｰｷｬｯﾌﾟ(JP40300)","EA","7485"
"966129","CAP PL200ﾖｳﾌﾟﾗｸﾞﾀﾞｲｲｯﾊﾟﾝKP6002","EA","7486"
"247","BI ﾃﾞｨﾎﾞﾌﾞﾗｲﾄ MD3","KG","7487"
"220225","DRM 200L ﾊﾟﾜｰﾄﾞﾗﾑ PL200 (10)","EA","7488"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7489"
"220513","CAP ﾐｯﾍﾟｲﾄﾞﾗﾑｷｬｯﾌﾟ","EA","7490"
"220514","CAP ｱｶｶﾊﾞｰｷｬｯﾌﾟ(JP40300)","EA","7491"
"966129","CAP PL200ﾖｳﾌﾟﾗｸﾞﾀﾞｲｲｯﾊﾟﾝKP6002","EA","7492"
"601","BI ﾃﾞｨﾎﾞﾌﾞﾗｲﾄ AN1","KG","7493"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7494"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7495"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7496"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7497"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","7498"
"FB4","BI ﾃﾞｨﾎﾞｽ2","KG","7499"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7500"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7501"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7502"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7503"
"FB11","BI DIVOS80-2","KG","7504"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7505"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7506"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7507"
"FB12","BI DIVOS95","KG","7508"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7509"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7510"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7511"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7512"
"FB7","BI ﾃﾞｨﾎﾞｻﾝTC86","KG","7513"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7514"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7515"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7516"
"966196","LBL ｸﾘﾝｸﾛﾝTC86 20KG","EA","7517"
"953","BI ﾃﾞﾎﾞｻﾝ MH","KG","7518"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7519"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7520"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7521"
"953","BI ﾃﾞﾎﾞｻﾝ MH","KG","7522"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7523"
"220576","1KL樹脂中央口50A沃素配用 N","EA","7524"
"966234","SPEｺﾝﾃﾅ結束ﾊﾞﾝﾄﾞPLT4S-M109(G","EA","7525"
"966208","LBL F&B専用医薬用外劇物ﾗﾍﾞﾙ","EA","7526"
"257","BI ｴﾝﾃﾞｭﾗｸﾛｰ","KG","7527"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7528"
"220482","LBL ｼｭｱﾌｫｰﾑｸﾛｰ 22KG ﾛｰﾙ","EA","7529"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7530"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7531"
"258","BI ｴﾝﾃﾞｭﾗｼﾄﾞ","KG","7532"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7533"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7534"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7535"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7536"
"220495","LBL ｼｭｱﾌｫｰﾑｼﾄﾞ ﾛｰﾙﾗﾍﾞﾙ","EA","7537"
"207","BI ﾃﾞｨﾊﾞﾌｫｰﾑ SMSｸﾛｰ","KG","7538"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7539"
"220453","LBL ｼｭｱﾌｫｰﾑﾌﾟﾛﾃｸﾄ ﾛｰﾙﾗﾍﾞﾙ","EA","7540"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7541"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7542"
"207","BI ﾃﾞｨﾊﾞﾌｫｰﾑ SMSｸﾛｰ","KG","7543"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7544"
"220544","COT ｴﾝﾃﾞｭﾗﾌﾟﾛﾃｸﾄ ｺﾝﾃﾅ","EA","7545"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","7546"
"220526","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ﾁｮｳ","EA","7547"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7548"
"TB83","BI ﾌﾞﾗｲﾄﾌﾟﾗｽ","KG","7549"
"3356150","CAPﾌﾞﾗｲﾄﾌﾟﾗｽ20KG","EA","7550"
"3481268","LBL ﾌﾞﾗｲﾄﾌﾟﾗｽ 20L","EA","7551"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7552"
"931740","BTL 20L NN ﾅﾁｭﾗﾙ","EA","7553"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","7554"
"TB83","BI ﾌﾞﾗｲﾄﾌﾟﾗｽ","KG","7555"
"5265572","BTL ﾌﾞﾗｲﾄﾌﾟﾗｽ 2L(N)","EA","7556"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","7557"
"5265573","CTN ﾌﾞﾗｲﾄﾌﾟﾗｽ 2LX6","EA","7558"
"3309388","LBL ﾀﾞｲﾔﾓﾝﾄﾞ 20L","EA","7559"
"DB28","BI Clax Hypo 4AL1","KG","7560"
"931740","BTL 20L NN ﾅﾁｭﾗﾙ","EA","7561"
"3309396","LBL ﾊｲﾎﾟ 20L","EA","7562"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7563"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","7564"
"3460328","CAP C50A1(ELWｿﾌﾀｰ･ﾚｲﾝﾎﾞｰ)","EA","7565"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7566"
"4489659","BI ｸﾗｯｸｽﾚｲﾝﾎﾞｳ","KG","7567"
"931740","BTL 20L NN ﾅﾁｭﾗﾙ","EA","7568"
"3309417","LBL ﾚｲﾝﾎﾞｰ 20L","EA","7569"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","7570"
"DB27","BI Clax Blue Sky 3SL2","KG","7571"
"931740","BTL 20L NN ﾅﾁｭﾗﾙ","EA","7572"
"3307382","LBL ﾌﾞﾙｰｽｶｲ 20L","EA","7573"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7574"
"2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","EA","7575"
"3316684","LBL ｿﾝﾘﾙ 20L","EA","7576"
"3015785","BAG DVSﾌﾗｲﾔｰｸﾘｰﾅｰﾎﾟﾘ袋","EA","7577"
"3015793","CTN DVSﾌﾗｲﾔｰｸﾘｰﾅｰ小箱","EA","7578"
"JB7","BI ﾌﾗｲﾔｰ ﾌｧｲﾀｰ","KG","7579"
"3015806","CTN DVSﾌﾗｲﾔｰｸﾘｰﾅｰ外箱","EA","7580"
"DB39","BI SUMA ｿｰｸK7","KG","7581"
"3178251","BTL ﾅﾝｺｳ1L2ｽﾝ8ﾌﾞ","EA","7582"
"3178277","CAP 2ｽﾝ8ﾌﾞｶｯﾄﾊﾟｯｷﾝ(ｼﾛ)","EA","7583"
"913040","LBL ｿｰｸ　1KG","EA","7584"
"900610","CTN ｿｰｸ　1KGX10","EA","7585"
"TB25","BI DSM DETERFINE SUPER M","KG","7586"
"932790","BTL ｵﾌﾟﾁﾌｧｲﾝ 102 4KG","EA","7587"
"985420","CTN ｵﾌﾟﾁﾌｧｲﾝ 102 4X4","EA","7588"
"920910","CAP DSﾎﾞﾄﾙ共用_ｽｲｶｲｼ","EA","7589"
"JB38","BI ｵﾌﾟﾁﾏﾑ DWC","KG","7590"
"962180","POU ｵﾌﾟﾁﾌｧｲﾝDWCｴｺﾊﾟｳﾁ 2KG","EA","7591"
"985000","CTN ｵﾌﾟﾁﾌｧｲﾝDWCｴｺﾊﾟｳﾁ 2KGX8","EA","7592"
"3019241","BTL ｵﾌﾟﾁﾌｧｲﾝﾌﾟﾗｲﾑ 3KG","EA","7593"
"920120","CTN ｵﾌﾟﾁﾌｧｲﾝﾌﾟﾗｲﾑ 3KGX4(ﾛﾝｸﾞ)","EA","7594"
"JB22","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMC","KG","7595"
"920910","CAP DSﾎﾞﾄﾙ共用_ｽｲｶｲｼ","EA","7596"
"921830","CAN 除菌消臭ﾚﾓﾝ 480ML","EA","7597"
"946260","CAP ｽｰﾊﾟｰﾌｫｰﾑ;ｴﾝﾄﾞﾊﾞｯｸﾚﾓﾝ480ML","EA","7598"
"985510","CTN 除菌消臭ﾚﾓﾝ 15/480ML","EA","7599"
"991230","VLV ｴﾝﾄﾞﾊﾞｯｸﾚﾓﾝ 480ML","EA","7600"
"346165","L.P.G. 3.5KG/CM2","KG","7601"
"JB12","BI ｴﾝﾄﾞﾊﾞｯｸﾚﾓﾝ ｴｱｿﾞｰﾙ","KG","7602"
"921790","CAN ｶﾞﾗｽｸﾘｱ 480ML","EA","7603"
"985480","CTN ｶﾞﾗｽｸﾘｱ 480MLX15","EA","7604"
"991100","VLV ｸﾙｰｶﾞﾗｽ用;ｸﾞﾗﾝｽ 480ML","EA","7605"
"946380","CAP ｸﾞﾗﾝｽ(中足なし)    480ML","EA","7606"
"346165","L.P.G. 3.5KG/CM2","KG","7607"
"JB14","BI ｸﾞﾗﾝｽ ｴｱｿﾞｰﾙ","KG","7608"
"921780","CAN ｼｬｲﾝﾎﾟﾘｯｼｭ 480ML","EA","7609"
"946230","CAP ｼｬｲﾝｱｯﾌﾟ;ｽﾃﾝｸﾞﾛｽ 480ML","EA","7610"
"985470","CTN ｼｬｲﾝﾎﾟﾘｯｼｭ 480MLX15","EA","7611"
"991190","VLV ｼｬｲﾝｱｯﾌﾟ 480ML","EA","7612"
"346164","L.P.G. 4.5KG/CM2","KG","7613"
"JB1","BI ｼｬｲﾝｱｯﾌﾟｴｱｿﾞｰﾙ","KG","7614"
"962520","POU ｼﾞｮｷﾝｼｮｳｼｭｳ301 500ML","EA","7615"
"901980","CTN ｼﾞｮｷﾝｼｮｳｼｭｳ301 500MLX20","EA","7616"
"913890","LBL ｼﾞｮｷﾝｼｮｳｼｭｳ301 500ML","EA","7617"
"5265554","BTL ｻﾆﾀｲｻﾞｰ 5L(G)","EA","7618"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","7619"
"336701","BINT ｲｵﾝ交換水","KG","7620"
"342389","■次亜塩素酸ｿｰﾀﾞ","KG","7621"
"5265555","CTN ｻﾆﾀｲｻﾞｰ 5LX3","EA","7622"
"938040","PLA PP ﾃﾞｨｽｶｯﾌﾟ 100ML","EA","7623"
"941960","CAP ﾉｽﾞﾙｺｯｸ JDCNS (1X1)","EA","7624"
"640620","BI JPﾄｲﾚﾙｰﾑ用洗剤","KG","7625"
"938720","CON ｲｰｼﾞｰｽﾌﾟﾚｰ共通ｶｰﾄﾘｯｼﾞ","EA","7626"
"944800","CAP ES共通ｶｰﾄﾘｯｼﾞｷｬｯﾌﾟ","EA","7627"
"948020","PAC ES共通ｶｰﾄﾘｯｼﾞ透明ｼｰﾙ","EA","7628"
"955520","LBL ESﾄｲﾚR用ｶｰﾄﾘｯｼﾞ","EA","7629"
"901680","BOX ESﾄｲﾚRｶｰﾄﾘｯｼﾞ(4)","EA","7630"
"982410","CTN ESﾄｲﾚR用ｶｰﾄﾘｯｼﾞ(8)","EA","7631"
"640620","BI JPﾄｲﾚﾙｰﾑ用洗剤","KG","7632"
"936270","BTL ｲｰｼﾞｰｽﾌﾟﾚｰ共通600MLﾎﾞﾄﾙ","EA","7633"
"944790","CAP 共通ｳｫｰﾀｰｷｬｯﾌﾟ白","EA","7634"
"993390","TRG ｲｰｼﾞｽﾌﾟﾚｰ共通ﾄﾘｶﾞｰｾｯﾄ600","EA","7635"
"938720","CON ｲｰｼﾞｰｽﾌﾟﾚｰ共通ｶｰﾄﾘｯｼﾞ","EA","7636"
"944800","CAP ES共通ｶｰﾄﾘｯｼﾞｷｬｯﾌﾟ","EA","7637"
"948020","PAC ES共通ｶｰﾄﾘｯｼﾞ透明ｼｰﾙ","EA","7638"
"994380","PAC ｲｰｼﾞｰｽﾌﾟﾚｰ共通固定ﾃｰﾌﾟ","EA","7639"
"955500","LBL ESﾄｲﾚR600BTL表ﾗﾍﾞﾙ","EA","7640"
"955510","LBL ESﾄｲﾚR600BTL裏ﾗﾍﾞﾙ","EA","7641"
"955520","LBL ESﾄｲﾚR用ｶｰﾄﾘｯｼﾞ","EA","7642"
"901600","BOX ESﾄｲﾚRｽﾀｰﾀｰｾｯﾄ","EA","7643"
"982330","CTN ESﾄｲﾚR用ｽﾀｰﾀｰｾｯﾄ(6)","EA","7644"
"901930","CTN ﾌﾞﾘｰﾁA 5KGX3","EA","7645"
"934970","BTL ﾌﾞﾘｰﾁA 5KGX3(G)","EA","7646"
"342389","■次亜塩素酸ｿｰﾀﾞ","KG","7647"
"336701","BINT ｲｵﾝ交換水","KG","7648"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","7649"
"894224","■ﾄｰｿｰﾊﾟｰﾙ ｶｾｲ (ｼｮｸﾃﾝ)","KG","7650"
"4566589","POLYPRAY LV (500KG/25KG)","KG","7651"
"856073","ｱｷｭｿﾞｰﾙ 445NG (25KG)","KG","7652"
"751040","BINT ｻﾝﾉﾆｯｸG(ﾇｷﾄﾘﾄﾞﾗﾑﾊﾗｲﾀﾞｽｺﾄ","KG","7653"
"4261099","ｻﾝﾉﾆｯｸTN-1265▲(190KG)*33*","KG","7654"
"934340","BTL ｵﾌﾟﾁﾌｧｲﾝｽｰﾊﾟｰ 4KG","EA","7655"
"901990","CTN ｵﾌﾟﾁﾌｧｲﾝｽｰﾊﾟｰ 4KGX4","EA","7656"
"JB60","BI ｵﾌﾟﾁﾌｧｲﾝ ｽｰﾊﾟｰ","KG","7657"
"920910","CAP DSﾎﾞﾄﾙ共用_ｽｲｶｲｼ","EA","7658"
"342389","■次亜塩素酸ｿｰﾀﾞ","KG","7659"
"336701","BINT ｲｵﾝ交換水","KG","7660"
"207","BI ﾃﾞｨﾊﾞﾌｫｰﾑ SMSｸﾛｰ","KG","7661"
"934430","BTL ｼｭｱﾌｫｰﾑ ﾌﾟﾛﾃｸﾄ 5L(G)","EA","7662"
"990200","CTN ｼｭｱﾌｫｰﾑ ﾌﾟﾛﾃｸﾄ 5LX3","EA","7663"
"942050","CAP 2L5L WEL ｶﾞｽﾇｷ ｷｲﾛ","EA","7664"
"934450","BTL ﾆｮｳｾｷｸﾘｰﾅｰ 2L(N)","EA","7665"
"990210","CTN ﾆｮｳｾｷｸﾘｰﾅｰ 2LX4","EA","7666"
"6041372"," BI ﾆｮｳｾｷｸﾘｰﾅｰ","KG","7667"
"342742","SODA-ASH (ﾃﾞﾝｽ灰) (25KG)","KG","7668"
"342404","FLEXATRAC-NTA-100(25KG)","KG","7669"
"856073","ｱｷｭｿﾞｰﾙ 445NG (25KG)","KG","7670"
"883815","DOWFAX DF-147 DEFOAMER(200KG)","KG","7671"
"894294","中性無水ﾎﾞｳｼｮｳ","KG","7672"
"823359","ﾒﾀｹｲ酸ﾅﾄﾘｳﾑ5水和物(1000/25","KG","7673"
"2975354","ｵﾙｿ 65 (25KG)","KG","7674"
"3342022","ﾈｵｸﾛ-ﾙ55-G","KG","7675"
"894224","■ﾄｰｿｰﾊﾟｰﾙ ｶｾｲ (ｼｮｸﾃﾝ)","KG","7676"
"210317","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-657","KG","7677"
"823122","3号珪酸ｿｰﾀﾞT2(東曹産業)","KG","7678"
"362061","ﾒﾀｹｲｻﾝｿｰﾀﾞ(ﾑｽｲ)粒状(25/500KG","KG","7679"
"332007","ﾗｲﾄｿｰﾀﾞ灰 25KG","KG","7680"
"894190","ｸﾚｽﾄｶﾞｰﾄﾞ412LAS(250KG) 常備","KG","7681"
"342404","FLEXATRAC-NTA-100(25KG)","KG","7682"
"4261099","ｻﾝﾉﾆｯｸTN-1265▲(190KG)*33*","KG","7683"
"3154259","TO-ﾎｽﾌｪｰﾄ 1800 (20KG)","KG","7684"
"3099093","ﾊﾞｰﾀﾞｯｸLF-80 (186KG) 常備","KG","7685"
"336701","BINT ｲｵﾝ交換水","KG","7686"
"FB4","BI ﾃﾞｨﾎﾞｽ2","KG","7687"
"220504","COT ｽﾃﾝｺﾝﾃﾅ NO.4","EA","7688"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7689"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7690"
"966234","SPEｺﾝﾃﾅ結束ﾊﾞﾝﾄﾞPLT4S-M109(G","EA","7691"
"FB14","BI ﾃﾞｨﾎﾞｽ ADD3","KG","7692"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7693"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7694"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7695"
"220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","EA","7696"
"210065","ｼﾞﾒﾁﾙﾆｮｳｿ","KG","7697"
"332358","尿素 (20KG)","KG","7698"
"898300","ｺﾗﾝﾁﾝ PM(60KG)","KG","7699"
"898200","ﾙﾄﾛﾋﾟｭｱ MSA(250KG)","KG","7700"
"336700","WATER","KG","7701"
"332122","■ｸｴﾝ酸（結晶）FG (25KG)","KG","7702"
"342389","■次亜塩素酸ｿｰﾀﾞ","KG","7703"
"336701","BINT ｲｵﾝ交換水","KG","7704"
"960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","EA","7705"
"934570","BTL ｳｨﾝﾀｰ ﾌﾞﾘｰﾁ CB 5KG(G)","EA","7706"
"998200","CTN ｳｨﾝﾀｰ ﾌﾞﾘｰﾁ CB 5KGX2","EA","7707"
"934210","BTL ﾕﾆｽｰﾊﾟｰG1 4.5KG","EA","7708"
"998030","CTN ﾕﾆｽｰﾊﾟｰG1 4.5KGX3 UN","EA","7709"
"DB35","BI ﾕﾆｽｰﾊﾟｰG1","KG","7710"
"942200","CAP ﾄｳｶﾝ ﾕﾆｼﾘｰｽﾞ ｷｬｯﾌﾟｾｯﾄ","EA","7711"
"920040","ﾕﾆｼﾘｰｽﾞ UNｶﾝｼｮｳｻﾞｲ","EA","7712"
"934220","BTL ﾕﾆﾏｷｼG3 4.5KG","EA","7713"
"998040","CTN ﾕﾆﾏｷｼG3 4.5KGX3 UN","EA","7714"
"DB36","BI ﾕﾆﾏｷｼ G3","KG","7715"
"942200","CAP ﾄｳｶﾝ ﾕﾆｼﾘｰｽﾞ ｷｬｯﾌﾟｾｯﾄ","EA","7716"
"920040","ﾕﾆｼﾘｰｽﾞ UNｶﾝｼｮｳｻﾞｲ","EA","7717"
"FB7","BI ﾃﾞｨﾎﾞｻﾝTC86","KG","7718"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7719"
"220544","COT ｴﾝﾃﾞｭﾗﾌﾟﾛﾃｸﾄ ｺﾝﾃﾅ","EA","7720"
"220525","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ｼｮｳ","EA","7721"
"220526","PLA ｺﾝﾃﾅｹｯｿｸﾊﾞﾝﾄﾞ ﾁｮｳ","EA","7722"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7723"
"966208","LBL F&B専用医薬用外劇物ﾗﾍﾞﾙ","EA","7724"
"968","BI　塩酸　8.5%","KG","7725"
"220504","COT ｽﾃﾝｺﾝﾃﾅ NO.4","EA","7726"
"220384","LBL ﾑｼﾞPCﾖｳ ﾐﾗｺｰﾄ 150X210","EA","7727"
"958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","EA","7728"
"966162","SPE ｼﾞｮｳﾌﾞﾏﾝﾎｰﾙｳﾖｳﾁｪｰﾝ 1000KG","EA","7729"
"966163","SPE ﾅﾝｷﾝｼﾞｮｳ 1000KGﾖｳﾅﾝｷﾝｼﾞｮｳ","EA","7730"
"945","BI ﾊﾟﾝｹﾚｰﾄ　VC45","KG","7731"
"246","BI ﾊﾟﾝｹﾚｰﾄ VC45","KG","7732"
"220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","EA","7733"
"220465","LBL ﾑｼﾞPCﾖｳ ﾕﾎﾟ 150X210","EA","7734"
"220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","EA","7735"
